date,name_home_team,name_away_team,score_home,score_away,shots_home,shots_away,passes_home,passes_away,misplaced_passes_home,misplaced_passes_away,pass_accuracy_home,pass_accuracy_away,distance_home,distance_away,grade,summary_german,summary_english,coach_home,coach_away,interview_home,interview_away,interview_home_english,interview_away_english
"25.09.2018, 20:30",Bayern München,FC Augsburg,1.0,1.0,15.0,12.0,587.0,318.0,104.0,108.0,82.0,66.0,117.19,121.31,"3,0","Trotz ihrer durchschnittlichen Leistung hatten die Bayern viele Chancen. Augsburg agierte mutig gegen den Ball, was taktisch interessant anzusehen war.","Despite their average performance, Bayern had many chances. Augsburg acted bravely against the ball, which was tactically interesting to look at.",Niko Kovac,Manuel Baum,"Wir haben heute nicht das abgerufen, was wir uns vorgenommen haben. Wenn wir einige unserer Chancen nach dem 1:0 nutzen, sieht es anders aus.","Das ist ein Wahnsinn. Ich wusste erst gar nicht, wer unser Tor geschossen hat. Das sind halt die Geschichten im Fußball: Dass wir in München punkten und Felix bei seinen Bayern das Tor schießt. Unglaublich.","We didn't get what we set out to do today. If we take some of our chances after the 1-0 win, things will be different.",This is madness. At first I didn't even know who scored our goal. Those are the stories in football: that we score in Munich and that Felix scores the goal with his Bayern team. Incredible.
"25.09.2018, 20:30",Hannover 96,TSG Hoffenheim,1.0,3.0,17.0,19.0,520.0,376.0,91.0,99.0,82.0,74.0,127.68,128.32,"2,5","Unterhaltsam und nach Hannovers Steigerung auch spannend, viele Torszenen.","Entertaining and, after Hanover's improvement, also exciting, many goal scenes.",André Breitenreiter,Julian Nagelsmann,"Nach dem 0:1 war Hoffenheim phasenweise die klar bessere Mannschaft, bei uns wirkte es zeitweise schon etwas verunsichert. Nach dem 0:2 wurden bei unseren Jungs alle Bremsen gelöst. Wir waren drauf und dran, den Ausgleich zu erzielen. Wir sind heute der Verlierer, trotzdem hat meine Mannschaft eine super Moral gezeigt. Wir können es, das haben wir in der zweiten Halbzeit gezeigt.","Es war ein sehr intensives Spiel gegen einen starken Gegner. In der zweiten Halbzeit wurden unsere Beine schwerer. Wir sind heute der etwas glücklichere Sieger, wenn auch nicht ganz unverdient. Es ist ein ganz wichtiger Sieg in der Hochphase der Belastung.","After the 0: 1, Hoffenheim were at times the clearly better team, but we felt a bit unsettled at times. After the 2-0 draw, all brakes were released for our boys. We were about to equalize. We're the losers today, but my team showed great morale. We can do it, we showed that in the second half.","It was a very intense game against strong opponents. Our legs got heavier in the second half. We are the slightly happier winner today, if not entirely undeserved. It is a very important victory in the peak of the stress."
"25.09.2018, 20:30",SC Freiburg,FC Schalke 04,1.0,0.0,15.0,15.0,309.0,418.0,99.0,90.0,68.0,78.0,117.4,115.15,"4,0",Wenig Spielfluss durch viele Fehler und Unterbrechungen. Vereinzelt gute Kombinationen auf beiden Seiten und Spannung bis zum Schluss entschädigten ein wenig.,Little flow of the game due to many errors and interruptions. Occasional good combinations on both sides and tension until the end made up for it a little.,Christian Streich,Domenico Tedesco,Es war ein extrem schwieriges Spiel. Schalke hat es in der ersten Halbzeit sehr gut gemacht. Das war sehr schwierig zu verteidigen.,"Wir hatten zahlreiche Großchancen, zwei Pfostenschüsse. In der ersten Halbzeit waren wir sehr dominant. Wir müssen so weitermachen, wir müssen Tore machen.",It was an extremely difficult game. Schalke did very well in the first half. It was very difficult to defend.,"We had numerous big chances, two shots into the post. We were very dominant in the first half. We have to go on like this, we have to score goals."
"26.09.2018, 18:30",Fortuna Düsseldorf,Bayer 04 Leverkusen,1.0,2.0,16.0,6.0,405.0,535.0,97.0,110.0,76.0,79.0,117.04,122.35,"3,5","Düsseldorf machte im ersten Durchgang deutlich mehr in Sachen Attraktivität, nach der Pause lebte Bayer von seiner gnadenlosen Effizienz, nahm damit die Spannung aus der Partie.","Düsseldorf made a lot more attractiveness in the first round, after the break Bayer lived off its merciless efficiency, thus taking the tension out of the game.",Friedhelm Funkel,Heiko Herrlich,"Auch heute hat meine Mannschaft wieder ein richtig gutes Spiel gemacht, vor allem vor der Pause. 8:0 Torschüsse sprechen klar für uns. Da hat Leverkusens Torwart einige Male unsere Führung verhindert. Nach dem 0:1-Rückstand haben wir die Ordnung verloren, daran müssen wir noch arbeiten.","Das waren zwei verschiedene Halbzeiten. Alles, was wir uns vorgenommen hatten, haben wir in der ersten Halbzeit nicht gesehen. Bei 0:8 Torschüssen müssen wir nichts erklären. Darüber haben wir in der Halbzeit gesprochen. Fußball ist und bleibt ein Kampfspiel. Die Reaktion in der zweiten Hälfte war gut, die Bereitschaft war absolut da. Samstag müssen wir 90 Minuten so spielen.","My team played a really good game again today, especially before the break. 8-0 shots on goal speak for us clearly. Leverkusen's goalkeeper prevented us from leading a few times. After falling 0-1, we lost order and we still have to work on that.","They were two different halves. We didn't see everything we set out to do in the first half. With 0: 8 shots on goal, we don't have to explain anything. We talked about that at halftime. Football is and will remain a fighting game. The reaction in the second half was good, the willingness was absolutely there. On Saturday we have to play like this for 90 minutes."
"26.09.2018, 20:30",Borussia Dortmund,1. FC Nürnberg,7.0,0.0,19.0,4.0,864.0,318.0,62.0,68.0,93.0,79.0,113.74,113.64,"2,0","Spannung Fehlanzeige, da der BVB zu überlegen war. Dafür entschädigten die Dortmunder die Fans mit zauberhaftem Fußball und sieben Toren.","No tension, because BVB had to be considered. For this, Dortmund compensated the fans with magical football and seven goals.",Lucien Favre,Michael Köllner,Wir haben sehr gut angefangen und ein frühes Tor gemacht. Nach dem 2:0 haben wir trotzdem weiter nach vorne gespielt. Nach dem dritten Tor war das Spiel erledigt. Es war ein schönes Spiel für uns.,"Wenn man auf die Statistik schaut, dann macht das heute keinen Spaß. Wir haben viel Lehrgeld bezahlt. Der Gegner hat seine Qualität auf den Platz gebracht. Es war ein Spiel mit ungleichen Mitteln. Wir müssen jetzt die Wunden lecken und am Samstag gegen Fortuna Düsseldorf zu Punkten kommen.","We started very well and scored an early goal. After the 2-0 win, we continued to play forward. After the third goal, the game was over. It was a nice game for us.","If you look at the statistics, it's no fun today. We have paid a lot of money. The opponent brought his quality to the field. It was a game of unequal resources. We now have to lick the wounds and score points against Fortuna Düsseldorf on Saturday."
"26.09.2018, 20:30",RB Leipzig,VfB Stuttgart,2.0,0.0,18.0,9.0,404.0,511.0,92.0,105.0,77.0,79.0,120.24,116.83,"3,5","Ein ordentliches, aber kein hochklassiges Spiel, das recht einseitig verlief.","A decent, but not a high-quality game that was quite one-sided.",Ralf Rangnick,Tayfun Korkut,"Es steht außer Frage, dass das heute unsere beste Saisonleistung war. Besonders freue ich mich, dass wir erstmals zu null gespielt haben. Das haben wir vor allem unserem Spiel gegen den Ball zu verdanken.","Wir sind gut in die Partie gekommen, doch das Gegentor kurz vor der Pause hat alles verändert. Dadurch bekam Leipzig nach dem Seitenwechsel deutlich mehr Räume.",There is no question that that was our best performance of the season today. I'm particularly happy that we kept zero for the first time. We owe that mainly to our game against the ball.,"We started the game well, but the goal we conceded just before the break changed everything. As a result, Leipzig got significantly more rooms after changing sides."
"26.09.2018, 20:30",Bor. Mönchengladbach,Eintracht Frankfurt,3.0,1.0,21.0,12.0,467.0,372.0,83.0,86.0,82.0,77.0,117.48,116.34,"2,5","Gladbach zeigte schönen Offensivfußball, so entstand ein attraktives Spiel.","Gladbach showed beautiful offensive football, which resulted in an attractive game.",Dieter Hecking,Adolf Hütter,"Wir haben wieder ein richtig gutes Heimspiel gemacht. Wir waren sehr kontrolliert in unserem Spiel, wollten nach hinten wenig zulassen. Wir haben in der Halbzeit gesagt, dass wir eine Welle auf die Abwehr von Frankfurt aufbauen und fünf, sechs Angriffe in Serie starten wollen. Es ist schön, wenn die Mannschaft auf den Trainer hört.","Wir hatten trotz allem gute Torchancen. Natürlich war Gladbach für das Auge besser. Schade, dass wir nichts mitnehmen konnten.",We played a really good home game again. We were very controlled in our game and didn't want to allow much backwards. We said at halftime that we wanted to build a wave on the Frankfurt defense and launch five or six attacks in a row. It's nice when the team listens to the coach.,"Despite everything, we had good chances to score. Of course, Gladbach was better for the eye. It's a shame we couldn't take anything with us."
"26.09.2018, 20:30",1. FSV Mainz 05,VfL Wolfsburg,0.0,0.0,12.0,12.0,375.0,427.0,94.0,110.0,75.0,74.0,114.86,116.56,"4,0","Zerfahrene Partie, die von vielen Fehlern geprägt wurde.",Experienced game that was marked by many mistakes.,Sandro Schwarz,Bruno Labbadia,"Ab dem ersten Ballverlust hat uns heute das Zutrauen gefehlt, selbst die einfachen Dinge zu machen. Im Großen und Ganzen war es ein Spiel, in dem der Spielfluss gefehlt hat, die Frische gefehlt hat und die Zielstrebigkeit. Die gute Nachricht ist, dass wir das Glück hatten, keinen zu kassieren. Wenn du die Spiele nicht gewinnen kannst, musst du zumindest dafür sorgen, dass du sie nicht verlierst.","Wir müssen festhalten, dass wir heute zwei Punkte haben liegen lassen. Wir hatten am Ende zwar noch einmal Glück, aber viel haben wir nicht zugelassen. Wir haben das Spiel in der ersten Halbzeit sehr gut angenommen. Wir haben einfach zu wenig Kapital aus den Möglichkeiten geschlagen. Dann läuft man natürlich immer Gefahr, noch einen zu kassieren.","From the first time we lost the ball, we lacked the confidence to do the simple things ourselves. By and large, it was a game that lacked flow, lack of freshness and determination. The good news is that we were lucky enough not to collect any. If you can't win the games, at least you have to make sure you don't lose them.","We have to keep in mind that we left two points behind today. We were lucky again in the end, but we didn't allow much. We accepted the game very well in the first half. We simply did not make enough capital from the possibilities. Then of course you always run the risk of getting another one."
"28.09.2018, 20:30",Hertha BSC,Bayern München,2.0,0.0,6.0,25.0,280.0,630.0,77.0,98.0,72.0,84.0,120.39,116.81,"2,5","Ein gutklassiges Spiel, das von seiner Intensität und Spannung lebte. Auf Bayerns zunehmende Überlegenheit in der zweiten Halbzeit antwortete Hertha mit maximaler Leidenschaft.",A good-class game that thrived on its intensity and tension. Hertha responded with maximum passion to Bayern's increasing superiority in the second half.,Pal Dardai,Niko Kovac,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"29.09.2018, 15:30",FC Schalke 04,1. FSV Mainz 05,1.0,0.0,15.0,15.0,325.0,428.0,89.0,83.0,73.0,81.0,119.98,115.37,"3,5","Spielerisch nicht immer hochwertig, aber eine sehr intensive und spannende Partie.","Playful not always of high quality, but a very intense and exciting game.",Domenico Tedesco,Sandro Schwarz,"Wir freuen uns sehr über die ersten drei Punkte, da fallen schon einige Steine vom Herzen. Wir brauchen Erfolgserlebnisse. Das erste war das 1:0, es war das erste Mal in der Saison, dass wir in Führung gegangen sind. Die erste Halbzeit war gut, wir haben das Zentrum dominiert, aber wir müssen uns noch mehr belohnen, müssen das zweite machen. Die zweite Halbzeit war ausgeglichen, von der Robustheit her haben wir den Kürzeren gezogen, gegen Ende hat ein bisschen die Kraft gefehlt.","In den ersten zehn Minuten hätten wir in Führung gehen können. Schalke hat mit der ersten Aktion das Tor gemacht, von da an war es nicht mehr so gut für uns. In der zweiten Halbzeit haben wir umgestellt auf Raute. Da hatten wir viele gute Momente, die absolute Kontrolle, haben viele Dinge richtig gemacht bis zum Strafraum. Es war eine zweite Halbzeit, die sehr sehr ordentlich war.","We are very happy about the first three points, and that's a lot of stones from our hearts. We need a sense of achievement. The first was 1-0, it was the first time of the season that we took the lead. The first half was good, we dominated the center, but we have to reward ourselves more, have to do the second. The second half was even, we lost out in terms of robustness, and towards the end there was a little lack of strength.","We could have taken the lead in the first ten minutes. Schalke scored the goal with the first action, from then on it wasn't so good for us. In the second half we switched to diamond. We had a lot of good moments, we were in total control, we did a lot of things right up to the penalty area. It was a second half that was very, very neat."
"29.09.2018, 15:30",TSG Hoffenheim,RB Leipzig,1.0,2.0,13.0,18.0,517.0,414.0,101.0,79.0,80.0,81.0,120.73,120.21,"3,0",Nach einem für beide Teams ungewöhnlich verhaltenem Auftakt steigerten sich Tempo und Spannung.,"After an unusually cautious start for both teams, the pace and tension increased.",Julian Nagelsmann,Ralf Rangnick,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"29.09.2018, 15:30",VfB Stuttgart,Werder Bremen,2.0,1.0,18.0,14.0,310.0,495.0,81.0,92.0,74.0,81.0,120.06,111.98,"2,0","Ein an Drama kaum zu überbietendes Spiel, das die vielen fußballerischen Fehler mehr als wettmachte.","A game that can hardly be surpassed in terms of drama, which more than made up for the many footballing mistakes.",Tayfun Korkut,Florian Kohfeldt,"Die Vorzeichen waren für uns nicht einfach. Auch weil wir auf eine Mannschaft getroffen sind, die man zurzeit mit den Bayern zur besten der Bundesliga zählen kann. Nach so einem Gegentor nochmal zurückzukommen, da muss ich meiner Mannschaft ein großes Kompliment aussprechen. Das war eine starke Willensleistung. Nach diesem Rückschlag haben wir Mut bewiesen. Dass wir weiter ins Risiko gegangen sind, wurde belohnt.","Wir haben über 90 Minuten eine überragende Abwehrleistung gebracht, wir haben das Spiel dominiert. Es war eine unglückliche und aus meiner Sicht auch unverdiente Niederlage. Es ist beeindruckend, was meine Mannschaft gemacht hat, auch vom Mentalen her. Ich bin wirklich richtig stolz auf die Jungs.","The omens were not easy for us. Also because we met a team that, with Bayern, can currently be counted among the best in the Bundesliga. Coming back after conceding such a goal, I have to give my team a big compliment. It was a strong act of will. After this setback, we showed courage. It was rewarded that we continued to take risks.","We put in an outstanding defensive performance over 90 minutes, we dominated the game. It was an unfortunate and, in my opinion, undeserved defeat. It's impressive what my team has done, also mentally. I'm really proud of the guys."
"29.09.2018, 15:30",VfL Wolfsburg,Bor. Mönchengladbach,2.0,2.0,13.0,10.0,495.0,399.0,84.0,84.0,83.0,79.0,120.44,118.68,"3,0","Intensiv und schwungvoll zu Beginn jeder Hälfte, anschließend jedoch jeweils mit Längen und wenigen Torraumszenen.","Intense and lively at the beginning of each half, but then each with lengths and a few goal-area scenes.",Bruno Labbadia,Dieter Hecking,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"29.09.2018, 15:30",1. FC Nürnberg,Fortuna Düsseldorf,3.0,0.0,10.0,13.0,336.0,543.0,78.0,85.0,77.0,84.0,108.82,103.68,"3,0","Das intensive Spiel war lange Zeit knapper und ausgeglichener, als es das Endergebnis vermuten lässt.","For a long time, the intense game was tighter and more balanced than the end result would suggest.",Michael Köllner,Friedhelm Funkel,"Wenn jemand vor der Englischen Woche gesagt hätte, dass wir sechs Punkte holen, hätte das jeder unterschrieben. Es war ein hartes Stück Arbeit. Die Mannschaft hat sich für ein sehr, sehr kühles, nüchternes Spiel belohnt. Das Leben besteht immer aus kleinen Momenten, da kannst du draus lernen oder nicht. Wir haben daraus gelernt und sind nach Dortmund wieder zurückgekommen. Es war nicht einfach, aber wir haben es geschafft.","Wir haben kein gutes Spiel gemacht, viele schlechte Entscheidungen getroffen und Gegentore bekommen, die so nicht fallen dürfen. Der Club hat es besser gemacht. Das 2:0 war eine Art Vorentscheidung. Wir haben trotzdem versucht, weiter nach vorne zu spielen und so das 3:0 bekommen.","If someone had said before the English week that we would get six points, everyone would have signed it. It was hard work. The team rewarded themselves for a very, very cool, sober game. Life always consists of small moments, you can learn from them or not. We learned from it and came back to Dortmund. It wasn't easy, but we made it.","We didn't play a good game, made a lot of bad decisions and conceded goals that shouldn't be allowed to fall. The club did better. The 2-0 was a kind of preliminary decision. We still tried to keep playing forward and so we got it 3-0."
"29.09.2018, 18:30",Bayer 04 Leverkusen,Borussia Dortmund,2.0,4.0,14.0,16.0,459.0,635.0,92.0,94.0,80.0,85.0,128.26,124.17,"1,0","Ein hoch intensives Spiel, das sich nach der Halbzeit aufgrund des beidseitig offenen Visiers zu einem dramatischen Spektakel entwickelte.",A highly intense game that developed into a dramatic spectacle after half-time due to the open visors on both sides.,Heiko Herrlich,Lucien Favre,"Wir hatten die Möglichkeiten aufs 3:0. Im Gegenzug passiert der Anschlusstreffer. Das Abwehrverhalten von dem einen oder anderen Spieler war nicht gut. Da fehlt die Intensität. Insgesamt war es eine gute Leistung, aber in den entscheidenden Situationen waren wir nicht da.",Es waren am Ende viele Emotionen. Das war super. Wir haben gut gespielt. Leverkusen hätte das 3:0 machen können. Wir haben das Spiel in der zweiten Halbzeit aber kontrolliert und gut Fußball gespielt. Die Tabellenführung ist sehr schön. Das ist ein guter Start.,"We had the chance to make it 3-0. In return, the connection hit happens. The defensive behavior of one or the other player was not good. There is a lack of intensity. Overall it was a good performance, but we weren't there in the crucial situations.",It was a lot of emotions in the end. That was great. We played well. Leverkusen could have made it 3-0. But we controlled the game in the second half and played well. The lead in the standings is very nice. This is a good start.
"30.09.2018, 15:30",Eintracht Frankfurt,Hannover 96,4.0,1.0,16.0,4.0,320.0,470.0,110.0,115.0,66.0,76.0,111.71,110.77,"3,5","Nach schwachem Beginn war es nur die Eintracht, die für Unterhaltung sorgte.","After a weak start, it was only unity that provided entertainment.",Adolf Hütter,André Breitenreiter,"Ich freue mich unglaublich, auch für die Fans. Der erste Heimsieg war sicherlich ein Befreiungsschlag. Ich habe einen verdienten Sieg gesehen. Der Knackpunkt war das 3:0. Wir nehmen diese drei Punkte sehr gerne mit.","Die Eintracht hat auch in der Höhe verdient gewonnen. Bis zum 0:1 war es relativ ausgeglichen. Beide Seiten hatten bis dahin wenig Torchancen. Das 0:2 direkt vor der Pause war sehr ärgerlich. Beide Mannschaften waren in einer ähnlichen Situation. Die Eintracht hat gezeigt, dass sie heute mit aller Macht gewinnen wollte. Insgesamt ist es sehr schwierig, in der Bundesliga mit so einfachen Fehlern im Zweikampfverhalten Siege einzufahren. Das hat heute nicht gereicht.","I'm incredibly happy, also for the fans. The first home win was certainly a breakthrough. I've seen a deserved victory. The crux of the matter was the 3-0. We are very happy to take these three points with us.","Eintracht also deservedly won in the heights. Up to the 0: 1 it was relatively even. Until then, both sides had few chances to score. The 2-0 right before the break was very annoying. Both teams were in a similar situation. Eintracht showed that they wanted to win today with all their might. Overall, it is very difficult to win in the Bundesliga with such simple mistakes in duel behavior. That wasn't enough today."
"30.09.2018, 18:00",FC Augsburg,SC Freiburg,4.0,1.0,22.0,13.0,408.0,412.0,93.0,87.0,77.0,79.0,113.14,115.45,"2,5","Zwei intensive wie unterschiedliche Hälften, hohes Tempo und Unterhaltungswert insbesondere dank der Gastgeber.","Two intense as well as different halves, high speed and entertainment value, especially thanks to the hosts.",Manuel Baum,Christian Streich,"Wir haben eine unserer besten Halbzeiten hingelegt. Nach der Pause waren wir orientierungslos und haben glücklicherweise den Ausgleich nicht kassiert. Es freut mich, dass wir uns endlich belohnt haben.","Das Ergebnis ist verdient, da gibt es keine zwei Meinungen. Wir waren in der ersten Halbzeit schlecht. Nach der Pause waren wir dann im Spiel und haben die Chance zum Ausgleich. Nach dem Strafstoß war es dann gelaufen. Ich hoffe, dass Finnbogason jetzt nicht jedes Mal drei Tore gegen uns schießt. Sonst wird es schwer zu gewinnen.",We did one of our best halves. After the break we were disoriented and luckily we didn't get the equalizer. I am happy that we have finally rewarded each other.,"The result is deserved, there are no two opinions. We were bad in the first half. After the break we were in the game and have a chance to equalize. After the penalty kick, it was over. I hope Finnbogason doesn't score three goals against us every time. Otherwise it will be difficult to win."
"05.10.2018, 20:30",Werder Bremen,VfL Wolfsburg,2.0,0.0,15.0,10.0,435.0,447.0,108.0,130.0,75.0,71.0,118.26,117.54,"3,0","Intensität, Tempo und Spannung entschädigten für phasenweise fehlende spielerische Klasse.","Intensity, speed and tension made up for the lack of playful class at times.",Florian Kohfeldt,Bruno Labbadia,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"06.10.2018, 15:30",Borussia Dortmund,FC Augsburg,4.0,3.0,20.0,12.0,561.0,289.0,86.0,97.0,85.0,66.0,114.41,116.26,"1,0","In Dortmund tobte der Wahnsinn in seiner schönsten Form: pralle Offensive, Spannung, Dramatik. Fußball all inclusive.","In Dortmund the madness raged in its most beautiful form: full offensive, tension, drama. Football all inclusive.",Lucien Favre,Manuel Baum,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"06.10.2018, 15:30",Hannover 96,VfB Stuttgart,3.0,1.0,15.0,11.0,397.0,406.0,110.0,110.0,72.0,73.0,118.56,113.32,"4,0","Trotz der Tore viel Leerlauf bis zur Pause, danach temporeicher und spannender.","Despite the goals, a lot of idling until the break, then more fast-paced and more exciting.",André Breitenreiter,Tayfun Korkut,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"06.10.2018, 15:30",1. FSV Mainz 05,Hertha BSC,0.0,0.0,23.0,11.0,499.0,427.0,84.0,94.0,83.0,78.0,113.1,111.24,"3,5","Dynamisch, kraftvoll, aber wenig klare Torchancen.","Dynamic, powerful, but few clear scoring opportunities.",Sandro Schwarz,Pal Dardai,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"06.10.2018, 15:30",Fortuna Düsseldorf,FC Schalke 04,0.0,2.0,9.0,15.0,366.0,393.0,107.0,96.0,71.0,76.0,107.83,109.6,"3,5","Intensiv und mit hohem Einsatz, nach dem 0:2 aber ohne größere Höhepunkte, kaum Spannung.","Intensive and with a lot of effort, after the 0-2 but without major highlights, hardly any tension.",Friedhelm Funkel,Domenico Tedesco,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"06.10.2018, 18:30",Bayern München,Bor. Mönchengladbach,0.0,3.0,14.0,7.0,734.0,285.0,69.0,87.0,91.0,69.0,117.06,124.17,"3,0","Eine Partie mit wenig Tempo und nur vereinzelten Torraumszenen, weil Bayern die Ideen fehlten und offensiv eiskalte Gladbacher gut verteidigten.","A game with little speed and only a few goal-area scenes, because Bayern lacked the ideas and attacked ice-cold Gladbachers well defended.",Niko Kovac,Dieter Hecking,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"07.10.2018, 13:30",SC Freiburg,Bayer 04 Leverkusen,0.0,0.0,7.0,14.0,354.0,479.0,83.0,92.0,77.0,81.0,115.74,116.31,"5,0","Unansehnliches Spiel, fast ohne Offensivszenen.","Unsightly game, almost without any offensive scenes.",Christian Streich,Heiko Herrlich,"Man muss die Kirche im Dorf lassen. Wir hatten im Spielaufbau Probleme, auch weil es Leverkusen gut gemacht hat. Wir hatten Pech bei einem Pfostenschuss. Ich kann mich nicht an große Leverkusener Chancen erinnern.","Hier ist es unheimlich schwer zu spielen. In Freiburg einen Punkt mitzunehmen, ist immer ein Erfolg. Natürlich hätten wir lieber drei Punkte geholt. Das war eine sehr engagierte Leistung von uns, wir haben uns den Punkt erkämpft. Darauf können wir weiter aufbauen.","You have to leave the church in the village. We had problems building up the game, also because Leverkusen did well. We were unlucky with a shot from the post. I can't remember any great Leverkusen chances.","It's incredibly difficult to play here. Picking up a point in Freiburg is always a success. Of course we would have preferred to get three points. That was a very committed performance on our part, we fought our way to the point. We can continue to build on that."
"07.10.2018, 15:30",TSG Hoffenheim,Eintracht Frankfurt,1.0,2.0,21.0,6.0,559.0,256.0,84.0,83.0,85.0,68.0,115.24,111.01,"3,0","Spannend und unterhaltsam war es, auch wenn die großen spielerischen Highlights ausblieben.","It was exciting and entertaining, even if the big playful highlights did not materialize.",Julian Nagelsmann,Adolf Hütter,"Wir hatten genügend Chancen, um den Gegner in der ersten Halbzeit zumindest anzuknocken. Dann machen wir quasi ein Eigentor. Wir hatten uns in der Pause viel vorgenommen. Der Anschlusstreffer kam aber zu spät. Wir haben viel Qualität, aber es gehört auch dazu, Tore zu schießen, wenn man überlegen ist. Gerade macht es wenig Spaß.","Wir haben eine tolle Woche hinter uns mit drei Siegen. Hier in Hoffenheim zu gewinnen, ist aber das Sahnehäubchen. Hoffenheim war sicherlich die spielerisch bessere Mannschaft. Das Tor von Ante Rebic hat den Spielverlauf auf den Kopf gestellt. Hoffenheim ist eine interessante und gute Mannschaft, deshalb ein großes Kompliment an meine Mannschaft.","We had enough chances to at least knock our opponents in the first half. Then we kind of make an own goal. We had big plans during the break. The connection hit came too late. We have a lot of quality, but it's also part of scoring goals when you're superior. It's not much fun right now.","We have had a great week with three wins. Winning here in Hoffenheim is the icing on the cake. Hoffenheim were certainly the better team in terms of play. Ante Rebic's goal turned the game upside down. Hoffenheim are an interesting and good team, so a big compliment to my team."
"07.10.2018, 18:00",RB Leipzig,1. FC Nürnberg,6.0,0.0,19.0,3.0,606.0,422.0,81.0,93.0,87.0,78.0,114.67,107.23,"2,0","Eine absolut einseitige Partie, der von daher jegliches Spannungsmoment fehlte. Leipzig verwöhnte seine Fans.","An absolutely one-sided game, which therefore lacked any moment of tension. Leipzig spoiled its fans.",Ralf Rangnick,Michael Köllner,Wir sind hochzufrieden mit dem Ergebnis und der Leistung der Mannschaft. Wir wollten das Tempo über die gesamte Partie hochhalten und viele Balleroberungen erzielen - nach diesen haben wir dann auch meist große Torchancen kreiert.,Es ist eine bittere Niederlage. Wir haben uns beim eigenen Ballbesitz zu viele Fehler erlaubt. Darauf lauert Leipzig und konnte so die meisten Aktionen im Spiel für sich entscheiden.,We are extremely satisfied with the result and the team's performance. We wanted to keep the pace high throughout the game and achieve a lot of ball conquests - after these we usually created great scoring chances.,It's a bitter defeat. We made too many mistakes in our own possession. Leipzig is lurking for this and was able to win most of the actions in the game.
"19.10.2018, 20:30",Eintracht Frankfurt,Fortuna Düsseldorf,7.0,1.0,21.0,9.0,498.0,437.0,84.0,86.0,83.0,80.0,117.31,111.24,"1,0","Ein spektakulärer Fußballabend mit herrlichen Toren, schönen Spielzügen und vielen Chancen. Trotz der Einseitigkeit war der Unterhaltungswert hoch.","A spectacular football evening with wonderful goals, beautiful plays and lots of opportunities. Despite the one-sidedness, the entertainment value was high.",Adolf Hütter,Friedhelm Funkel,"Ein überragender Sieg, den hätte ich natürlich nicht erwartet. Der Knackpunkt war das 1:0, die Elfmeter-Entscheidung hat uns auf die Siegerstraße gebracht. Luka Jovic ist natürlich der Mann des Spiels und trägt sich in die Geschichtbücher ein, mit Namen wie Robert Lewandowski. Das ist überragend! Luka ist ein außergewöhnlicher, ein kompletter Spieler für mich. Aber nicht nur er, die ganze Mannschaft ein gutes Spiel gezeigt.","Das ist keine schöne, keine angenehme Situation. Wir haben in der Länderspielpause eigentlich gut trainiert. Das war dann schon eine herbe Klatsche, ich bin maßlos enttäuscht. Das ist nicht das, was wir normalerweise auf den Platz bringen können und nicht die Art, wie ich verteidigen möchte.","An overwhelming win, which of course I didn't expect. The sticking point was the 1-0, the penalty decision put us on the winning road. Luka Jovic is of course the man of the game and makes a name for himself in the history books, with names like Robert Lewandowski. That is outstanding! Luka is an extraordinary, complete player for me. But not only he, the whole team showed a good game.","This is not a nice, not a pleasant situation. We actually trained well during the international break. That was a bit of a bit of gossip, I am immensely disappointed. That's not what we can usually put on the pitch and not the way I want to defend."
"20.10.2018, 15:30",Bayer 04 Leverkusen,Hannover 96,2.0,2.0,20.0,11.0,445.0,248.0,82.0,80.0,82.0,68.0,118.2,111.92,"3,0","Tore, Chancen und Dramatik sorgten für einen guten Unterhaltungswert bei spielerisch wechselhaftem Niveau.","Goals, chances and drama ensured a good entertainment value at a playfully changeable level.",Heiko Herrlich,André Breitenreiter,"Wir wollten heute gewinnen. Das ist uns nicht gelungen, deshalb sind wir auch nicht zufrieden. Uns fehlt im Moment die Leichtigkeit, das Selbstvertrauen und auch das Spielglück. Das müssen wir uns wieder erarbeiten.","Wir sitzen nach einem 2:2 bei Bayer Leverkusen in der Kabine und sind enttäuscht. Obwohl wir mit dem Punkt zufrieden sind, war nach dem Spielverlauf heute mehr drin.","We wanted to win today. We didn't succeed, that's why we are not satisfied either. At the moment we lack the ease, the self-confidence and also the luck to play. We have to work for that again.","We're in the dressing room after a 2-2 win at Bayer Leverkusen and we're disappointed. Although we are happy with the point, after the game we could do better today."
