date,name_home_team,name_away_team,score_home,score_away,shots_home,shots_away,passes_home,passes_away,misplaced_passes_home,misplaced_passes_away,pass_accuracy_home,pass_accuracy_away,distance_home,distance_away,grade,summary_german,summary_english,coach_home,coach_away,interview_home,interview_away,interview_home_english,interview_away_english
"26.09.2018, 20:30",1. FSV Mainz 05,VfL Wolfsburg,0.0,0.0,12.0,12.0,375.0,427.0,94.0,110.0,75.0,74.0,114.86,116.56,"4,0","Zerfahrene Partie, die von vielen Fehlern geprägt wurde.",Experienced game that was marked by many mistakes.,Sandro Schwarz,Bruno Labbadia,"Ab dem ersten Ballverlust hat uns heute das Zutrauen gefehlt, selbst die einfachen Dinge zu machen. Im Großen und Ganzen war es ein Spiel, in dem der Spielfluss gefehlt hat, die Frische gefehlt hat und die Zielstrebigkeit. Die gute Nachricht ist, dass wir das Glück hatten, keinen zu kassieren. Wenn du die Spiele nicht gewinnen kannst, musst du zumindest dafür sorgen, dass du sie nicht verlierst.","Wir müssen festhalten, dass wir heute zwei Punkte haben liegen lassen. Wir hatten am Ende zwar noch einmal Glück, aber viel haben wir nicht zugelassen. Wir haben das Spiel in der ersten Halbzeit sehr gut angenommen. Wir haben einfach zu wenig Kapital aus den Möglichkeiten geschlagen. Dann läuft man natürlich immer Gefahr, noch einen zu kassieren.","From the first time we lost the ball, we lacked the confidence to do the simple things ourselves. By and large, it was a game that lacked flow, lack of freshness and determination. The good news is that we were lucky enough not to collect any. If you can't win the games, at least you have to make sure you don't lose them.","We have to keep in mind that we left two points behind today. We were lucky again in the end, but we didn't allow much. We accepted the game very well in the first half. We simply did not make enough capital from the possibilities. Then of course you always run the risk of getting another one."
"08.03.2019, 20:30",Werder Bremen,FC Schalke 04,4.0,2.0,20.0,14.0,423.0,333.0,101.0,114.0,76.0,66.0,115.89,111.24,"2,0","Rasante,  spannende Partie, in der Schalke anfangs die Akzente setzte.","Fast-paced, exciting game in which Schalke initially set the tone.",Florian Kohfeldt,Domenico Tedesco,"Wir haben Schalke nicht unterschätzt und wussten, dass sie alles reinhauen werden. Wir haben nach dem Ausgleich die Partie immer mehr in den Griff bekommen und uns kontinuierlich gesteigert. Das 2:3 darf aber nicht fallen.","Letzten Endes geht es um Punkte, und die fehlen uns heute. Wir wollten uns gegenüber den letzten Spielen in Mainz und Düsseldorf steigern, das war auch nicht schwer. Die Tür war für uns nach dem 1:0 offen. Aber nach dem 1:2 wird es dann schwierig. Solange ich das Vertrauen dieses großartigen Clubs habe, werde ich Vollgas geben. Die Mannschaft lebt.","We did not underestimate Schalke and knew that they would do everything. After the equalization, we got the game under control and improved continuously. The 2: 3 must not fall.","At the end of the day, it's all about points, and we're missing them today. We wanted to improve on the last games in Mainz and Düsseldorf, and that wasn't difficult either. The door was open for us after the 1-0 win. But after the 1: 2 it becomes difficult. As long as I have the confidence of this great club, I will give full throttle. The team is alive."
"25.08.2018, 15:30",VfL Wolfsburg,FC Schalke 04,2.0,1.0,10.0,9.0,428.0,298.0,103.0,104.0,76.0,65.0,110.85,106.01,"3,0","Umkämpft, nach der Pause zunehmend intensiv, in der Schlussphase hochspannend. Die spielerische Klasse litt jedoch unter der Hektik.","Contested, increasingly intense after the break, extremely exciting in the final phase. The playful class, however, suffered from the hectic pace.",Bruno Labbadia,Domenico Tedesco,"Es war ein extrem intensives Spiel. Ich freue mich sehr für unsere Mannschaft, das tut ihr gut. Sie hat extrem geackert, da tun solche Erfolgserlebnisse gut. Wir haben uns den Sieg erarbeitet, und da braucht es auch ein Quäntchen Glück gegen eine Top-Mannschaft wie Schalke.","Wir haben in den ersten 15 Minuten ein gutes Spiel gemacht, anschließend gehörte die 1. Halbzeit komplett Wolfsburg. Nach dem 1:1 hatten wir sogar die Führung auf dem Fuß, und dann verlierst Du noch. Wir nehmen das Positive mit und freuen uns auf nächste Woche.","It was an extremely intense game. I'm very happy for our team, it's good for them. She worked extremely hard, so such successes are good. We worked our way to victory, and you need a bit of luck against a top team like Schalke.","We played a good game in the first 15 minutes, then the first half belonged entirely to Wolfsburg. After the 1-1 draw we even had the lead on our feet, and then you lose. We take the positive with us and look forward to next week."
"21.09.2018, 20:30",VfB Stuttgart,Fortuna Düsseldorf,0.0,0.0,10.0,19.0,469.0,400.0,86.0,102.0,82.0,74.0,113.27,114.73,"4,5",Die immerhin mit einigen Torszenen und etwas Tempo gesegnete zweite Hälfte entschädigte zumindest ein bisschen für einen spielerisch armseligen ersten Durchgang.,"The second half, blessed with a few goal scenes and a bit of speed, at least made up for a playfully poor first half.",Tayfun Korkut,Friedhelm Funkel,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"27.10.2018, 18:30",TSG Hoffenheim,VfB Stuttgart,4.0,0.0,23.0,6.0,675.0,233.0,66.0,83.0,90.0,64.0,113.2,102.7,"3,0","Zunächst zerfahren, dann schnell und spektakulär entschieden.","First confused, then quickly and spectacularly decided.",Julian Nagelsmann,Markus Weinzierl,"Ich freue mich, dass wir zu Null gespielt haben. Natürlich hatten wir am Anfang Glück. Nach der Roten Karte haben wir umgestellt, waren sehr druckvoll. In der zweiten Halbzeit hatte der Gegner dann keine Chance mehr.","Schon mit elf Mann ist es brutal gegen die TSG. Wenn wir in Führung gehen, läuft das Spiel auch zu zehnt trotzdem ganz anders. Dass ein Tabellenletzter nicht vor Selbstvertrauen strotzt, ist auch klar. Aber dem stelle ich mich. Wir dürfen nach dem ersten Tor nicht gleich das zweite und dritte kriegen.","I'm happy that we played to zero. Of course we were lucky in the beginning. After the red card we switched and were very powerful. In the second half, the opponent then had no chance.","Even with eleven men, it's brutal against TSG. If we take the lead, the game will still be very different with ten people. It is also clear that the bottom of the table is not bursting with self-confidence. But I face that. We can't get the second and third after the first goal."
"09.03.2019, 15:30",SC Freiburg,Hertha BSC,2.0,1.0,9.0,16.0,284.0,526.0,82.0,105.0,71.0,80.0,118.48,113.86,"3,0","Nach flottem Beginn teilweise ein taktischer Abnutzungskampf, nach der Pause erst einseitig, dann spannend mit überraschender Wendung.","After a brisk start, sometimes a tactical wear-and-tear battle, after the break at first one-sided, then exciting with a surprising twist.",Christian Streich,Pal Dardai,"Am Ende waren wir die Glücklicheren. Zum Glück ist dieser Eckball gekommen. Ich bin extrem erleichtert, es sind jetzt elf Punkte nach unten. Es ist noch nichts geschafft, aber es sieht gut aus.","In der ersten Hälfte war es organisierter Fußball. Das Spiel war nicht so schön. In der zweiten Hälfte hatten wir viel Ballbesitz und haben einen wunderschönen Ausgleich gemacht. Wir wollten mit einem Standard gewinnen, es kam andersrum.","In the end, we were the happier ones. Fortunately, this corner kick came. I'm extremely relieved, it's eleven points down now. Nothing has been done yet, but it looks good.","In the first half it was organized football. The game wasn't that nice. We had a lot of possession in the second half and made a wonderful equalizer. We wanted to win with a standard, it turned out the other way around."
"18.05.2019, 15:30",VfL Wolfsburg,FC Augsburg,8.0,1.0,18.0,12.0,452.0,372.0,90.0,97.0,80.0,74.0,112.73,109.53,"2,0",Wolfsburger Spektakel gegen einen Gegner ohne Gegenwehr.,Wolfsburg spectacle against an opponent without resistance.,Bruno Labbadia,Martin Schmidt,"Man kann sich gar nicht erträumen, dass man so ein Finale hinlegt. Es ist einfach klasse zu sehen, was zusammengewachsen ist. Ich freue mich riesig, die Mannschaft in der kommenden Saison vielleicht am Fernseher oder auch live anzusehen, je nachdem, wo ich sein werde. Es ist eine Riesensache, dass der Verein nach zwei Jahren fast in der Depression wieder europäisch spielt. Das ist ein krönender Abschluss für eine wirklich intensive Zeit.","Wir waren mit dem letzten Aufgebot hier, klar, waren wir jung auf dem Platz und hatten Spieler, die seit Längerem nicht mehr Bundesliga gespielt hatten. Und trotzdem darf nicht passieren, was heute passiert ist. Es war auch noch eine historisch hohe Niederlage. Ich muss mich auch vor der Liga entschuldigen, das war heute nicht konkurrenzfähig. Das war heute nicht Augsburg, wir werden in der nächsten Saison ganz anders zurückkommen.","You can't even dream of having a final like this. It's just great to see what has grown together. I'm really looking forward to maybe watching the team on TV or live next season, depending on where I will be. It's a big deal that after two years almost in the Depression, the club is back playing in Europe. This is the perfect way to end a really intense time.","We were here with the last squad, of course, we were young on the pitch and had players who hadn't played in the Bundesliga for a long time. And yet what happened today must not happen. It was also a historically high defeat. I also have to apologize to the league, it wasn't competitive today. That wasn't Augsburg today, we will come back very differently next season."
"01.12.2018, 15:30",Werder Bremen,Bayern München,1.0,2.0,8.0,17.0,460.0,585.0,99.0,90.0,78.0,85.0,121.33,118.68,"2,5","Sehr unterhaltsamer Schlagabtausch mit vielen Chancen in der ersten Hälfte, von allem ein bisschen weniger in der zweiten, spannend bis zum Schluss.","Very entertaining exchange of blows with many chances in the first half, a little less in the second half, exciting until the end.",Florian Kohfeldt,Niko Kovac,"Man muss anerkennen, dass die Bayern als Mannschaft sehr gut funktioniert haben. So gesehen, haben wir gegen einen sehr guten Gegner verloren. Es war möglicherweise nicht der beste Moment, um gegen dieses Topteam zu spielen.","Mir hat viel an unserer Leistung gefallen, bemängeln muss ich nur die Chancenverwertung. Lediglich in den zehn Minuten nach unserem Führungstor haben wir zu passiv verteidigt, ansonsten wurde gut gearbeitet. Es ist gut, dass wir jetzt eine Woche Zeit zur Vorbereitung auf das nächste Spiel haben.","You have to acknowledge that Bayern worked very well as a team. In that sense, we lost to very good opponents. It may not have been the best time to play against this top team.","I liked a lot about our performance, I just have to criticize the exploitation of chances. We only defended too passively in the ten minutes after our opening goal, otherwise we worked well. It's good that we now have a week to prepare for the next game."
"07.04.2019, 18:00",Bor. Mönchengladbach,Werder Bremen,1.0,1.0,15.0,12.0,535.0,501.0,87.0,103.0,84.0,79.0,119.1,122.62,"2,0",Vor allem nach der Pause ein offener Schlagabtausch mit hohem Tempo und vielen Torszenen.,"Especially after the break, an open exchange of blows with high speed and many goal scenes.",Dieter Hecking,Florian Kohfeldt,"Die Chance war da, auf 2:0 zu stellen. Da hätten wir den Sack zumachen müssen, das ärgert mich ein bisschen. Wir mussten leider etwas passiver auf der Sechs spielen, weil beide mit Gelb belastet waren. So kam Werder zurück. Ich wollte beide nicht vom Platz nehmen, sie waren zu gut im Spiel. Dann passen wir einmal hinten nicht auf, das war der Stimmungskiller.","In der Summe war es für mich ein Spiel, das in beide Richtungen ausgehen kann. Deshalb war es irgendwo auch ein gerechtes Unentschieden in einem tollen Fußballspiel. Gladbach hat in einer anderen Ausrichtung gespielt, das hat uns vor dem Anpfiff den Kopf rauchen lassen. Wir haben das aber gut behauptet. In der Summe haben wir einen tollen Fußballabend mit zwei Mannschaften gesehen, die Fußball spielen wollen.","The chance was there to make it 2-0. We should have closed the sack, that annoys me a bit. Unfortunately, we had to play a little more passively on the six because both were yellowed. So Werder came back. I didn't want to take either of them off the pitch, they were playing too well. Then we don't pay attention to the back, that was the mood killer.","All in all, it was a game for me that could go either way. So it was a fair draw in a great football game somewhere. Gladbach played in a different direction, which made us smoke our heads before kick-off. But we have said that well. All in all, we saw a great football evening with two teams that want to play football."
"02.03.2019, 15:30",1. FC Nürnberg,RB Leipzig,0.0,1.0,7.0,12.0,358.0,442.0,134.0,121.0,63.0,73.0,117.88,116.18,"4,0","Ein mitunter zähes Kampfspiel mit wenigen spielerischen Akzenten, auch Leipzig agierte im Angriffsdrittel zu ungenau.","A sometimes tough fighting game with few playful accents, Leipzig also acted too imprecisely in the attacking third.",Boris Schommers,Ralf Rangnick,"Wir sind natürlich enttäuscht über das Ergebnis. Wir bekommen früh den Elfmeter, haben es aber nicht geschafft, den Türöffner für uns zu nutzen. Die Mannschaft hat den Rückschlag aber verarbeitet und nichts mehr zugelassen. Das stimmt mich optimistisch. Dass wieder eine Standardsituation zum Gegentor führt, ist bitter. Nach der Pause gab es zwei, drei Situationen, wo wir zielstrebiger aufs Tor gehen müssen. Unter dem Strich haben wir bis zum Ende daran geglaubt, das zählt für mich genauso soviel. Man muss auch sehen, dass wir gegen eine der besten Mannschaften Deutschlands das Spiel offen gestaltet haben. Mit der Leistung bin ich zufrieden, mit dem Ergebnis nicht.","Es war das erwartet anstrengende Spiel. Wir wussten, was uns erwartet. Wir haben wieder einmal durch eine Standardsituation das 1:0 erzielt, das hat die Sache erleichtert. In der zweiten Hälfte haben wir die Konter nicht so präzise zu Ende gespielt, wie ich mir das gewünscht hätte. Am Ende zählen die drei Punkte. Das war ein extrem anstrengender Arbeitssieg. Wir haben das elfte Mal zu Null gespielt, das ist unser großer Trumpf. Jeder hat Spaß am Verteidigen.","We are of course disappointed with the result. We get the penalty early, but didn't manage to use the door opener for us. However, the team processed the setback and did not allow anything more. That makes me optimistic. It is bitter that a standard situation leads to the goal. After the break there were two or three situations where we had to be more determined on goal. The bottom line was that we believed in it right through to the end, that counts just as much for me. You also have to see that we played an open game against one of the best teams in Germany. I'm satisfied with the performance, but not with the result.","It was the tough game expected. We knew what to expect. Once again we achieved the 1-0 through a set piece situation, which made things easier. In the second half we didn't finish the counterattack as precisely as I would have liked. In the end, the three points count. That was an extremely tough job win. We played to zero for the eleventh time, that's our big trump card. Everyone enjoys defending."
"23.11.2018, 20:30",Bayer 04 Leverkusen,VfB Stuttgart,2.0,0.0,17.0,10.0,564.0,368.0,89.0,96.0,84.0,74.0,123.83,119.67,"4,0","Spielerisch wenig unterhaltsame Partie, in der eine Mannschaft offensiv so gut wie nicht stattfand und die andere nur phasenweise kreativ agierte.",Playfully not very entertaining game in which one team almost never took place offensively and the other only acted creatively at times.,Heiko Herrlich,Markus Weinzierl,"Das war ein Arbeitssieg. Wir haben es durch Standardsituationen erzwungen, und ich bin der Meinung, dass der Sieg verdient war. Wir haben viele Zweikämpfe gewonnen und wenig zugelassen. Wir haben uns über den Kampf Sicherheit geholt und es auch spielerisch gut umgesetzt.","Wir haben uns über weite Strecken ordentlich verkauft. Wir geben den Punkt her durch eine Standardsituation, bei der wir schläfrig sind. Das darf nicht passieren. Es wäre möglich gewesen, einen Punkt zu holen. Jetzt müssen wir zu Hause nachlegen.",That was a job win. We forced it through set pieces and I think the win was deserved. We won a lot of duels and didn't allow a lot. We gained security through the fight and implemented it well in a playful way.,We sold well over long stretches. We give the point through a standard situation where we are sleepy. That can't happen. It would have been possible to get a point. Now we have to add more at home.
"24.11.2018, 15:30",FC Augsburg,Eintracht Frankfurt,1.0,3.0,25.0,15.0,504.0,356.0,102.0,111.0,80.0,69.0,114.24,117.77,"2,5","Unterhaltsame, schwungvolle Partie mit Chancen auf beiden Seiten.","Entertaining, lively game with opportunities on both sides.",Manuel Baum,Adolf Hütter,"Das Spiel ist extrem bitter gelaufen. Wir wussten um die Stärke der Eintracht mit ihren drei starken Stürmern. Deshalb ist es nicht ganz verständlich, was uns beim 0:1 geritten hat. Die Mannschaft hat es nach vorne ordentlich gemacht und war sehr nah am Ausgleich, da musst du eins machen. Wir haben immer was versucht, sind immer drangeblieben, das ist das Positive. Aber wir haben zu viele Chancen vergeben und uns hinten nicht clever verhalten. Die Niederlage ist verdient.","Es war ein unglaublich schwieriges Spiel, ich bin sehr glücklich über das 3:1. Wir haben super Momente gehabt, bevor Augsburg in Fahrt kommt, müssen wir aber schon das 2:0 machen. Wir hatten noch einige Chancen, um höher zu gewinnen, hätten aber auch mehr Gegentore bekommen müssen. Die Eintracht hat hier noch nie gewonnen, daher bin ich stolz. Die Tabelle schaut jetzt noch besser aus, aber wir können das Ganze gut einordnen und ich besonders.","The game was extremely bitter. We knew about the strength of Eintracht with their three strong strikers. Therefore, it is not entirely understandable what ridden us at 0: 1. The team did well towards the front and was very close to equalizing, so you have to do one. We have always tried something, have always stuck with it, that's the positive. But we missed too many chances and weren't clever at the back. The defeat is deserved.","It was an incredibly difficult game and I'm very happy about the 3-1 win. We had great moments before Augsburg got going, but we have to make it 2-0. We still had a few chances to win higher, but we should have conceded more goals. Eintracht has never won here, so I'm proud. The table looks even better now, but we can classify the whole thing well and I especially."
"22.12.2018, 15:30",RB Leipzig,Werder Bremen,3.0,2.0,13.0,16.0,434.0,540.0,127.0,124.0,71.0,77.0,118.61,119.23,"1,5","Temporeiche und rasante Partie, spannend und unterhaltsam bis zum Schluss.","Fast-paced and fast-paced game, exciting and entertaining until the very end.",Ralf Rangnick,Florian Kohfeldt,"Es war ein unglaublich intensives und mitreißendes Spiel. Unsere Willensleistung war großartig. Bremen war zu jeder Zeit gefährlich. Nach 31 Pflichtspielen freut sich jeder auf Weihnachten und ein paar Tage Urlaub. Ich bin guter Dinge, dass wir eine gute Rückrunde spielen werden.","Ich bin der Meinung, dass wir dieses Spiel gewinnen müssen. RB hat es gut gemacht, aber für ein Auswärtsspiel haben wir viel zu viele Chancen liegen lassen. Individuelle Fehler haben zu den Gegentoren geführt. Leider ist es dann folgerichtig, dass du dieses Spiel nicht gewinnst. Wir hätten es verdient gehabt, hier etwas mitzunehmen.","It was an incredibly intense and engaging game. Our willpower was great. Bremen was dangerous at all times. After 31 competitive games, everyone is looking forward to Christmas and a few days of vacation. I am in good spirits that we will have a good second half of the season.","I think we have to win this game. RB did well, but we left way too many chances for an away game. Individual mistakes led to the goals conceded. Unfortunately, then it is only logical that you do not win this game. We deserved to take something here."
"11.03.2019, 20:30",Fortuna Düsseldorf,Eintracht Frankfurt,0.0,3.0,6.0,15.0,402.0,476.0,98.0,79.0,76.0,83.0,116.89,120.87,"4,0","Eine Partie mit deutlichen Längen, vor allem in der ersten Halbzeit. Die beiden sehenswerten Treffer in der Nachspielzeit konnten dafür nicht ganz entschädigen.","A game with significant lengths, especially in the first half. The two remarkable goals in stoppage time could not quite compensate for it.",Friedhelm Funkel,Adolf Hütter,"Die Niederlage hat die Mannschaft nicht verdient, sie hat gut gespielt.","Am Ende des Tages ist es ein toller Sieg. Wir haben in der ein oder anderen Situation das Glück auf unserer Seite gehabt, aber auch viel investiert. Wir dürfen nicht vergessen, Düsseldorf hat von den letzten fünf Heimspielen vier gewonnen. Der Sieg ist hoch einzuschätzen.","The team didn't deserve the defeat, they played well.","It's a great win at the end of the day. We have had luck on our side in one or the other situation, but also invested a lot. We mustn't forget that Düsseldorf has won four of the last five home games. The victory is to be valued highly."
"23.02.2019, 15:30",SC Freiburg,FC Augsburg,5.0,1.0,19.0,14.0,322.0,471.0,84.0,95.0,74.0,80.0,119.95,112.66,"2,0","Anfangs ein äußerst einseitiges, durch das Freiburger Offensivfeuerwerk aber sehr unterhaltsames Spiel. In der zweiten Hälfte kam kurzzeitig Spannung hinzu.","Initially an extremely one-sided, but very entertaining game due to the offensive fireworks in Freiburg. In the second half there was a brief tension.",Christian Streich,Manuel Baum,"Wir sind ins Spiel gegangen und wollten anlaufen, anlaufen, anlaufen - aus einer bestmöglichen Ordnung. So wollten wir Fehler provozieren. Wir konnten Druck aufbauen. Endlich waren wir auch wieder bei den Standards gut. Das war dann begeisternd für die Zuschauer.","Was wir in der ersten Halbzeit auf den Platz gebracht haben, war weit weg von dem, wofür wir in Augsburg stehen. Das ist mir unerklärlich. Diese blutleere Leistung muss ich erst einmal sacken lassen.","We went into the game and wanted to run, run, run - out of the best possible order. This is how we wanted to provoke mistakes. We were able to build up pressure. Finally we were good at the standards again. That was then exciting for the audience.",What we brought onto the pitch in the first half was far from what we stand for in Augsburg. That is inexplicable to me. I have to let this anemic achievement sink in first.
"23.02.2019, 18:30",Fortuna Düsseldorf,1. FC Nürnberg,2.0,1.0,18.0,6.0,646.0,224.0,72.0,79.0,89.0,65.0,117.02,110.79,"4,0",Einseitig und ohne große Höhepunkte plätscherte die Partie lange Zeit dahin. Einzig der stets knappe Spielstand sorgte für Spannung.,"The game rippled on for a long time, one-sided and without any major highlights. Only the consistently tight score created tension.",Friedhelm Funkel,Boris Schommers,"Gegen neun Mann anzulaufen, das ist für uns nicht so leicht, weil wir fußballerisch limitiert sind. 28 Punkte - das ist Wahnsinn. Wir sind überglücklich.","Ich konnte den Platzverweis sowieso nicht ändern, deshalb bin ich ruhig geblieben. Ein junger Spieler muss sich aber im Zaum halten, egal was vorher passiert ist. Da muss man so professionell sein, sich zu so etwas nicht hinreißen lassen.",Running against nine men is not so easy for us because we are limited in football. 28 points - that's madness. We are overjoyed.,"I couldn't change my dismissal anyway, so I stayed calm. But a young player has to keep himself in check, no matter what happened before. You have to be professional enough not to get carried away with something like that."
"10.02.2019, 15:30",Werder Bremen,FC Augsburg,4.0,0.0,13.0,13.0,373.0,565.0,105.0,105.0,72.0,81.0,115.62,111.02,"3,0","Furiose erste Halbzeit, nach der Pause flachte die Partie jedoch deutlich ab.","Furious first half, but after the break the game flattened out significantly.",Florian Kohfeldt,Manuel Baum,Wir hatten in der ersten Halbzeit auch etwas Glück. Nach vorne war es für mich eine starke Leistung der Augsburger in der ersten Hälfte. In der zweiten Halbzeit haben wir es ruhig und clever gemacht. Ich bin nach der sehr emotionalen Woche sehr zufrieden. Kompliment an meine Mannschaft.,"Werder hatte mit seinen Torschüssen eine sensationelle Ausbeute in der ersten Hälfte, wir haben vier Schüsse aufs Tor bekommen und drei waren drin. Die Frage ist aber immer auch, wie man es verteidigt. In der zweiten Halbzeit waren wir nicht mehr so präsent, dass wir uns Torchancen herausgespielt hätten. Wir haben verdient verloren, vielleicht war das Ergebnis etwas zu hoch.",We were also a little lucky in the first half. For me it was a strong performance from Augsburg in the first half. We did it calmly and cleverly in the second half. I am very satisfied after the very emotional week. Compliments to my team.,"Werder had a sensational result with their shots on goal in the first half, we got four shots on goal and three were in. But the question is always how to defend it. In the second half we weren't so present that we would have created scoring chances. We deserved to lose, maybe the result was a little too high."
"14.04.2019, 15:30",Fortuna Düsseldorf,Bayern München,1.0,4.0,7.0,19.0,359.0,735.0,85.0,79.0,76.0,89.0,115.73,114.88,"3,5",Die Spannung war früh raus und die Fortuna spielerisch eindeutig unterlegen.,The tension was out early and Fortuna was clearly inferior in terms of play.,Friedhelm Funkel,Niko Kovac,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"09.03.2019, 15:30",SC Freiburg,Hertha BSC,2.0,1.0,9.0,16.0,284.0,526.0,82.0,105.0,71.0,80.0,118.48,113.86,"3,0","Nach flottem Beginn teilweise ein taktischer Abnutzungskampf, nach der Pause erst einseitig, dann spannend mit überraschender Wendung.","After a brisk start, sometimes a tactical wear-and-tear battle, after the break at first one-sided, then exciting with a surprising twist.",Christian Streich,Pal Dardai,"Am Ende waren wir die Glücklicheren. Zum Glück ist dieser Eckball gekommen. Ich bin extrem erleichtert, es sind jetzt elf Punkte nach unten. Es ist noch nichts geschafft, aber es sieht gut aus.","In der ersten Hälfte war es organisierter Fußball. Das Spiel war nicht so schön. In der zweiten Hälfte hatten wir viel Ballbesitz und haben einen wunderschönen Ausgleich gemacht. Wir wollten mit einem Standard gewinnen, es kam andersrum.","In the end, we were the happier ones. Fortunately, this corner kick came. I'm extremely relieved, it's eleven points down now. Nothing has been done yet, but it looks good.","In the first half it was organized football. The game wasn't that nice. We had a lot of possession in the second half and made a wonderful equalizer. We wanted to win with a standard, it turned out the other way around."
"02.02.2019, 18:30",FC Schalke 04,Bor. Mönchengladbach,0.0,2.0,10.0,16.0,345.0,568.0,57.0,62.0,83.0,89.0,107.79,111.88,"3,5","Schalke gestaltete die erste Hälfte recht ausgeglichen, nach der Pause wurde Gladbach stetig dominanter, ohne dass die Darbietungen zum Zungeschnalzen anregten. Dank der späten Tore blieb es bis zur Schlussphase spannend.","Schalke designed the first half quite evenly, after the break Gladbach became steadily more dominant, without the performances encouraging you to click your tongue. Thanks to the late goals, it remained exciting until the final phase.",Domenico Tedesco,Dieter Hecking,"Der Platzverweis war spielentscheidend. Wir hatten uns viel vorgenommen, wurden dann aber durch die Rote Karte zurückgeworfen. Ich möchte aber auch anmerken, dass der Freistoß zuvor zehn bis zwölf Meter vom Ort des Fouls ausgeführt wird. Das ist so nicht korrekt.","In der ersten halben Stunde haben wir es ordentlich gemacht, hatten in dieser Phase auch zwei gute Chancen, wo wir eigentlich hätten in Führung gehen müssen. Nach der Roten Karte gegen Alexander Nübel haben wir noch einmal drei frische Leute gebracht, haben dann auch die Lösungen gefunden und am Ende auch verdient gewonnen. Wir freuen, dass wir weiter oben dabei sind, aber es ist noch viel zu früh, über irgendetwas zu sprechen. Ab morgen liegt unser Fokus wieder auf dem nächsten Spiel gegen Hertha. Nur das ist der Weg, der uns Erfolg beschert.","The expulsion was decisive. We had big plans, but were then thrown back by the red card. I would also like to point out that the free kick is taken ten to twelve meters from the place of the foul. That is not correct.","We did well in the first half hour and had two good chances in this phase, where we should have taken the lead. After the red card against Alexander Nübel we brought in three fresh people, found the solutions and in the end we deserved to win. We're glad we're further up there, but it's far too early to talk about anything. From tomorrow our focus will be on the next game against Hertha. That is the only way that brings us success."
"05.05.2019, 13:30",FC Schalke 04,FC Augsburg,0.0,0.0,15.0,7.0,505.0,506.0,74.0,79.0,85.0,84.0,112.18,116.0,"5,0","Wenige Tormöglichkeiten, es herrschte über weite Strecken der Partie vor allem Langeweile.","Few scoring opportunities, there was mostly boredom for long stretches of the game.",Huub Stevens,Martin Schmidt,"Ich habe ein Spiel gesehen, in dem wir taktisch gut waren. Der Aufbau war gut - aber ab dem Strafraum hatten wir Probleme. Wir hatten ein paar Chancen, waren aber nicht so glücklich. Wir hätten für unsere Fans gerne das eine oder andere Tor geschossen. Letztlich haben wir den Klassenerhalt geschafft. Das war meine Aufgabe, und die war nicht leicht.","Wir haben uns einen Punkt hart erkämpft. Das ist das Beste an diesem Spiel für uns. Nachdem der Klassenerhalt schon klar war, hat uns etwas die Spannung gefehlt. Wir sind mit dem Wochenende sehr zufrieden, das gibt uns Planungssicherheit. Damit wir die nächste Saison etwas ruhiger angehen können. Der Klassenerhalt ist besonders für den FCA - darüber freuen wir uns.","I saw a game we were tactically good at. The structure was good - but we had problems from the penalty area. We had a couple of chances, but we weren't that lucky. We would have loved to have scored one goal or another for our fans. In the end we managed to stay up. That was my job, and it wasn't easy.","We fought hard for a point. That's the best thing about this game for us. After relegation was already clear, we lacked the tension a little. We are very satisfied with the weekend, which gives us planning security. So that we can approach the next season a little more calmly. Relegation is special for the FCA - we are happy about that."
