date,name_home_team,name_away_team,score_home,score_away,shots_home,shots_away,passes_home,passes_away,misplaced_passes_home,misplaced_passes_away,pass_accuracy_home,pass_accuracy_away,distance_home,distance_away,grade,summary_german,summary_english,coach_home,coach_away,interview_home,interview_away,interview_home_english,interview_away_english
"28.09.2019, 15:30",TSG Hoffenheim,Bor. Mönchengladbach,0,3,17,12,470,436,82,89,83,80,113.96,114.55,"4,0",Enorm fehlerhafte erste Hälfte beiderseits; viele Torraumszenen sorgten zumindest für einen gewissen Unterhaltungswert.,Extremely flawed first half on both sides; many goal area scenes provided at least some entertainment value.,Alfred Schreuder,Marco Rose,"Ich bin sehr stolz auf die Jungs. Das hört sich sehr komisch an, aber es war genau die Art und Weise, wie wir spielen wollen. Wir haben uns sehr viele Chancen herausgespielt, aber diese nur nicht genutzt. Auch defensiv war es bis zum 0:2 ordentlich. Die Mannschaft entwickelt sich. Wir müssen vorne die Tore schießen. Daran müssen wir arbeiten. Wir müssen ruhig bleiben. Die Mannschaft braucht Zeit.","Wir sind natürlich sehr glücklich heute. Wir haben unsere Punktebilanz verbessert in einer Phase, in der wir etwas neu angehen. Es war ein schwieriges Spiel. In der ersten Hälfte war es sehr offen mit vielen Fehlern. Hintenraus haben sich nach unserer Führung viele Chancen ergeben. Es gibt aber auch heute einige Dinge, die wir besser machen wollen.","I am very proud of the boys. That sounds very weird, but it was exactly the way we wanted to play. We created a lot of chances, but just didn't take them. It was also decent defensively until the 2-0 draw. The team is developing. We have to score the goals in front. We have to work on that. We have to keep calm. The team takes time.",We are of course very happy today. We improved our points balance at a time when we were tackling something new. It was a difficult game. In the first half it was very open with a lot of mistakes. There were many opportunities behind us after our leadership. But even today there are some things that we want to do better.
"28.09.2019, 15:30",1. FSV Mainz 05,VfL Wolfsburg,0,1,15,4,426,405,94,109,78,73,113.11,116.63,"3,5","Eine intensive Partie, allerdings mit wenigen spielerischen Höhepunkten.","An intense game, but with a few playful highlights.",Sandro Schwarz,Oliver Glasner,"Wir waren vom Rückstand beeindruckt, hatten dennoch die Ausgleichschance vor der Pause. Symptomatisch das Eckball-Verhältnis heute: wir haben 10 und kein Tor, die Wolfsburger nutzen ihre einzige Ecke zum Tor.","Wir sind natürlich sehr glücklich heute. Wir haben unsere Punktebilanz verbessert in einer Phase, in der wir etwas neu angehen. Es war ein schwieriges Spiel. In der ersten Hälfte war es sehr offen mit vielen Fehlern. Hintenraus haben sich nach unserer Führung viele Chancen ergeben. Es gibt aber auch heute einige Dinge, die wir besser machen wollen.","We were impressed by the deficit, but still had a chance to equalize before the break. The corner kick ratio today is symptomatic: we have 10 and no goal, Wolfsburg use their only corner to score.",We are of course very happy today. We improved our points balance at a time when we were tackling something new. It was a difficult game. In the first half it was very open with a lot of mistakes. There were many opportunities behind us after our leadership. But even today there are some things that we want to do better.
"28.09.2019, 15:30",FC Augsburg,Bayer 04 Leverkusen,0,3,7,11,274,830,100,93,64,89,114.71,114.78,"3,5","Sehr einseitig, Leverkusen dominierte, wenig Spektakel. ","Very one-sided, Leverkusen dominated, little spectacle.",Martin Schmidt,Peter Bosz,"Wir wollen den mutigen Weg gehen und nach vorne verteidigen, gerade daheim. Wir wollen Balleroberungen erreichen. Wir hatten heute einige, aber der letzte Pass, das Vertikalspiel ging heute nicht. Wir sind unglücklich in Rückstand geraten. In der zweiten Halbzeit hatten wir dann mehr den Ball, haben ein bisschen Mut gekriegt und kriegen dann das 2:0, danach dann noch das Dritte. Das war eins zu viel. Wir müssen jetzt an unseren Fehlern arbeiten und lassen den Kopf nicht hängen.","Ich bin heute sehr zufrieden. Und das nicht nur mit dem Ergebnis, sondern auch mit der Art und Weise, wie meine Mannschaft hier aufgetreten ist. Was mich besonders freut: Heute haben wir uns gegen mutige Augsburger nicht viele Torchancen erarbeiten können - dafür aber drei genutzt! Das war sehr stark heute.","We want to take the courageous path and defend forward, especially at home. We want to win the ball. We had a few today, but the last pass, the vertical game, didn't work today. We fell behind unhappily. In the second half we had more the ball, we got a little courage and then we got the 2-0, then the third. That was one too many. We have to work on our mistakes now and don't let our heads down.","I am very satisfied today. And not just with the result, but also with the way my team performed here. What I'm particularly happy about: Today we weren't able to create many goalscoring chances against brave Augsburgers - but we used three! That was very strong today."
"28.09.2019, 15:30",SC Paderborn 07,Bayern München,2,3,10,18,350,649,78,95,78,85,125.48,118.8,"2,0","Ein Spiel zweier völlig unterschiedlicher Mannschaften, die sich zeitweise einen packenden Schlagabtausch lieferten.","A game between two completely different teams, which at times delivered a thrilling exchange of blows.",Steffen Baumgart,Niko Kovac,"Die Chancen waren da, dass man das Spiel in der ersten Halbzeit entscheidet. Das haben wir nicht getan, und dann läuft so ein Spiel, wie es eben läuft. Das ist immer eng und so ein Spiel kann zum Schluss immer in die Hose gehen.","Ich glaube, dass wir viel umgesetzt haben von dem, was wir wollten. Wie die Jungs das gemacht haben, ist einfach gut, aber es reicht halt nicht. Am Ende muss man sagen, sind es diese ein, zwei Kleinigkeiten, die uns immer wieder auf die Füße fallen. Aber uns geht es um die Art und Weise, wie wir Fußball spielen. Unabhängig vom Ergebnis hat die Mannschaft ein Riesenspiel geliefert. Wir haben ja nicht gegen irgendjemanden gespielt. Am Ende haben wir zu viele Tore bekommen, aber die Leistung passt, deswegen spielen wir so weiter.","The chances were there that the game would be decided in the first half. We didn't do that, and then the game goes the way it goes. It's always tight and a game like this can always go bad in the end.","I think we implemented a lot of what we wanted. The way the guys did it is just good, but it's just not enough. In the end, you have to say, it's these one or two little things that keep falling on our feet. But we care about the way we play football. Regardless of the result, the team delivered a huge game. We didn't play against anyone. In the end we got too many goals, but the performance was good, that's why we keep playing."
"28.09.2019, 18:30",Borussia Dortmund,Werder Bremen,2,2,18,11,750,399,73,77,90,81,121.22,124.16,"2,0","Insbesondere die zweite Hälfte bot einen hohen Unterhaltungswert. Der Ausgang der nach dem Seitenwechsel mit offenem Visier geführten Partie war bis zum Ende offen, entsprechend groß war die Spannung.","The second half in particular was very entertaining. The outcome of the game with an open visor after the break was open to the end, so the tension was correspondingly high.",Lucien Favre,Florian Kohfeldt,"Wir haben gut gespielt und uns Torchancen herausgespielt. Wir hätten auch 4:2 gewinnen können. Aber wir haben das Spiel nicht kontrolliert, teils zu überhastet gespielt, sind teils ins Dribbling gegangen. Da waren zu viele Ballverluste. Vom Ergebnis bin ich enttäuscht.","Wir haben ein Topspiel gemacht, vor allem in der 2. Halbzeit. Da haben wir unseren Fußball gespielt. Mit der ersten Hälfte war ich nicht zufrieden, wir waren zu defensiv, haben nur auf Konter gespielt und waren nicht mutig genug. Dieser Punkt ist super viel wert, gerade in dieser Phase ist das in Ordnung. Wir haben aus vier Spielen sieben Punkte geholt.","We played well and created scoring opportunities. We could have won 4-2 too. But we didn't control the game, sometimes played too hastily, sometimes dribbled. There were too many ball losses. I am disappointed with the result.","We played a great game, especially in the second half. We played our football there. I wasn't satisfied with the first half, we were too defensive, only played on the counterattack and weren't brave enough. This point is worth a lot, especially in this phase that is okay. We got seven points from four games."
"29.09.2019, 15:30",Fortuna Düsseldorf,SC Freiburg,1,2,18,9,481,408,76,80,84,80,109.22,114.15,"4,0","Unansehnliche erste 40 Minuten, bessere zweite Hälfte mit mehr Strafraumszenen; insgesamt spielerisch moderates Niveau.","Unsightly first 40 minutes, better second half with more penalty area scenes; overall playful moderate level.",Friedhelm Funkel,Christian Streich,"Wir müssen damit rechnen, im unteren Drittel im Überlebenskampf zu stehen. Die Mannschaft hat nicht schlecht gespielt, momentan haben wir aber keine guten Ergebnisse. Wir werden in den kommenden Wochen auch wieder Spiele gewinnen.","Es war eng, beide Mannschaften hätten gewinnen können. Wir haben jetzt Abstand nach hinten, das ist entscheidend. Wir haben eine gute Entwicklung gemacht, aber momentan auch das nötige Glück. Wir müssen klar bleiben und die Leichtigkeit bewahren.","We have to expect to be in the struggle for survival in the lower third. The team didn't play badly, but we're not getting good results at the moment. We'll be winning games again in the coming weeks.","It was close, both teams could have won. We are now behind, which is crucial. We made a good development, but at the moment we are also lucky. We have to stay clear and keep our ease."
"29.09.2019, 18:00",1. FC Köln,Hertha BSC,0,4,9,10,438,379,63,73,86,81,103.98,112.68,"3,0","Zahlreiche Strafraumszenen und Tore sorgten für ein unterhaltsames Spiel, das aber von Kölner Seite spielerisch viel zu wünschen übrig ließ.","Numerous scenes in the penalty area and goals made for an entertaining game, which, however, left a lot to be desired from the Cologne side.",Achim Beierlorzer,Ante Covic,"Heute haben wir so verteidigt, wie es der Liga nicht würdig ist. Wir haben uns trotzdem Chancen erspielt, aber vorne steht leider die Null. Daran müssen wir ganz gezielt und intensiv arbeiten. Das werden wir tun.","Wir hatten als Mannschaft einen guten und souveränen Auswärtsauftritt. Es war wichtig, dass der Knoten bei den Jungs platzt. Ich habe Vedad Ibisevic nach dem Spiel gesagt, dass ich mich für ihn freue. Er hat sich belohnt für seine harte Arbeit.","Today we defended in a way that the league does not deserve. We still created chances, but unfortunately the front is zero. We have to work very specifically and intensively on this. We will do that.","As a team, we had a good and confident appearance away from home. It was important that the boys break the knot. I told Vedad Ibisevic after the game that I was happy for him. He's rewarded for his hard work."
"04.10.2019, 20:30",Hertha BSC,Fortuna Düsseldorf,3,1,17,10,448,396,71,75,84,81,118.44,113.13,"2,5","Ein über weite Strecken kurzweiliges Spiel, das vornehmlich von Herthas Offensivdrang lebte.","An entertaining game for long stretches, which lived primarily from Hertha's offensive urge.",Ante Covic,Friedhelm Funkel,"Wir hatten glaube ich 60 Prozent Ballbesitz und sind mehr gelaufen als der Gegner, da kann ein Trainer zufrieden sein. Wir haben alle drei Tore aus dem Spiel heraus erzielt. Langsam kommen wir dahin, dass wir auch bei eigenem Ballbesitz Gefahr ausstrahlen. Ich habe vor dem Spiel zu Vladmir Darida gesagt: 'Ich wünsche mir, dass du auch mal auf der Anzeigetafel stehst.' Er arbeitet sehr viel für die Mannschaft und hat sich das verdient.","Wir haben zu viele Fehler gemacht, waren vor allem im Zweikampfverhalten nicht so gut. Wir sind wieder in Führung gegangen und haben dann durch Nachlässigkeiten noch vor der Pause wieder zwei Gegentore kassiert. Daran werden wir in der Länderspielpause arbeiten und die Mannschaft wird zurückkommen. Ich bin überzeugt, dass wir bis zur Winterpause da stehen werden, wo wir stehen wollen.","I think we had 60 percent possession of the ball and ran more than our opponents, so a coach can be satisfied. We scored all three goals from the game. We are slowly getting to the point where we radiate danger even with our own possession. Before the game, I said to Vladmir Darida: 'I would like you to be on the scoreboard one day.' He works a lot for the team and has earned it.","We made too many mistakes and were not particularly good at tackling. We took the lead again and then, through negligence, conceded two goals again before the break. We will work on that during the international break and the team will come back. I am convinced that we will be where we want to be by the winter break."
"05.10.2019, 15:30",Bayern München,TSG Hoffenheim,1,2,20,8,691,394,86,99,88,75,122.14,126.97,"2,5","Bayern mit der Mehrzahl der Chancen, aber auch uninspiriert und fehlerhaft gegen gut organisierte Hoffenheimer, die nach dem Ausgleich eiskalt zurückschlugen.","Bayern with the majority of the chances, but also uninspired and flawed against well-organized Hoffenheim, who hit back ice cold after the equalizer.",Niko Kovac,Alfred Schreuder,"Der Sieg für Hoffenheim geht in Ordnung, wir haben es nicht geschafft, in der ersten Halbzeit die Überlegenheit in Tore umzumünzen, da hat der letzte Wille, der letzte Impuls gefehlt. Hoffenheim hat es sehr gut gemacht, sehr gut verteidigt.","Ich bin sehr stolz auf mein Team. Es war das erste Mal, dass die TSG hier gewinnen konnte. Die Jungs haben viel Mut und Herz gezeigt. Ich bin froh, dass ich Trainer dieser Mannschaft bin.","The win for Hoffenheim is okay, we didn't manage to convert our superiority into goals in the first half, there was no last will, the last impulse. Hoffenheim did very well, defended very well.",I am very proud of my team. It was the first time that TSG could win here. The boys showed a lot of courage and heart. I'm happy to be the coach of this team.
"05.10.2019, 15:30",Bayer 04 Leverkusen,RB Leipzig,1,1,11,11,718,386,111,114,85,70,122.46,119.71,"2,5","Intensive Partie mit vielen Chancen vor der Pause, die nach der Halbzeit spielerisch an Niveau verlor, aber bis zum Schluss spannend war.","Intense game with many chances before the break, which lost quality after half-time, but was exciting until the end.",Peter Bosz,Julian Nagelsmann,"Wir haben in der ersten Halbzeit nicht so wie sonst die zweiten Bälle bekommen. Durch die Schnelligkeit, die Leipzig hat, ist es für uns dadurch immer wieder gefährlich geworden. In der zweiten Hälfte haben wir umgestellt und haben tiefer gestanden.“","Es war fahrlässig, dass wir nach der ersten Halbzeit nicht mit drei, vier Toren führen. Es ist leider oft im Fußball, dass eine Mannschaft, die die Tore nicht macht, bestraft wird. Wir haben aber eine gute Punkteausbeute und wollen weiter angreifen.","We didn't get the second balls in the first half as usual. Because of the speed that Leipzig has, it has become dangerous for us again and again. In the second half we changed and stayed lower. &quot;","It was negligent that we didn't lead by three or four goals after the first half. Unfortunately, it is often the case in football that a team that does not score is penalized. But we have a good number of points and want to keep attacking."
"05.10.2019, 15:30",SC Freiburg,Borussia Dortmund,2,2,6,8,394,767,100,108,75,86,123.24,118.15,"2,5","Zwei schöne Tore, teilweise sehenswerte Stafetten, vor allem von Freiburg, und die Dramatik am Ende sorgten für gute Unterhaltung; allerdings zwischenzeitlich auch mit Längen.","Two beautiful goals, partly worth seeing relays, especially from Freiburg, and the drama at the end made for good entertainment; but in the meantime also with lengths.",Christian Streich,Lucien Favre,"Es ging darum, die Tiefe der Dortmunder zu verhindern. Wir haben in der ersten Halbzeit wenig zugelassen, mussten viel laufen und hatten drei Torchancen. In der zweiten Halbzeit war es eine herausragende Leistung von uns. Und ich muss sagen, dass der Ausgleich hochverdient war.",Das waren zwei unnötige Gegentore mal wieder. Das kostet uns sehr viel. Wir sollten dieses Spiel eigentlich gewinnen.,"It was about preventing the Dortmund from going deep. We didn't allow much in the first half, had to run a lot and had three chances to score. It was an outstanding performance from us in the second half. And I have to say that the compensation was well deserved.",That were two unnecessary goals conceded again. That costs us a lot. We should win this game.
"05.10.2019, 15:30",SC Paderborn 07,1. FSV Mainz 05,1,2,16,16,573,301,88,81,85,73,122.92,120.03,"4,0","Offen, unterhaltsam und mit vielen Torszenen, spielerisch aber auf mäßigem Niveau.","Open, entertaining and with many goal scenes, playful but at a moderate level.",Steffen Baumgart,Jan- Lichte,"Das war ein verdienter Sieg der Mainzer. Was gegen uns spricht, ist die zu hohe Fehlerquote im Aufbauspiel. Beide Tore geben wir her, zum wiederholten Male. Unsere Fehlerquote ist zu hoch, um in der Bundesliga bestehen zu können. Ich muss das Spiel erst mal sacken lassen, um Lösungen zu finden.","Wir sind sehr froh über die drei Punkte. Es war ein verdienter Sieg. Wir haben nach dem 1:0 allerdings einige Probleme gehabt mit der Spielweise des Gegners. Wir hatten relativ gute Torchancen, dann wäre die zweite Halbzeit vielleicht nicht so spannend geworden.","That was a deserved victory for the Mainz team. What speaks against us is that the error rate in the build-up game is too high. We are giving away both gates, once again. Our error rate is too high to be able to survive in the Bundesliga. I have to let the game sink in first to find solutions.","We are very happy with the three points. It was a deserved win. After the 1-0 win, we had some problems with the way our opponents played. We had relatively good chances to score, then the second half might not have been so exciting."
"05.10.2019, 18:30",FC Schalke 04,1. FC Köln,1,1,15,9,422,351,102,101,76,71,114.03,115.9,"3,5","In der ersten Hälfte ein Langweiler mit vielen Unterbrechungen, nach der Pause höheres Spielniveau mit einigen Chancen und einem Herzschlagfinale.","In the first half a bore with many interruptions, after the break a higher level of play with some chances and a heartbeat final.",David Wagner,Achim Beierlorzer,"Die erste Halbzeit war nicht gut, die zweite war besser. Wir haben viele Torchancen vergeben, wir hatten aber auch Alexander Nübel. Es ist ein Resultat, das fair war.","Der Punkt war hochverdient. Niemals aufgeben und am Ende belohnt werden, das ist für uns unheimlich wichtig. Man wird belohnt für harte Arbeit, wir haben heute hart gearbeitet.","The first half wasn't good, the second was better. We missed a lot of chances, but we also had Alexander Nübel. It's a result that was fair.","The point was well deserved. Never give up and be rewarded in the end, that's incredibly important to us. Hard work is rewarded, we worked hard today."
"06.10.2019, 13:30",Bor. Mönchengladbach,FC Augsburg,5,1,12,14,572,332,74,78,87,77,113.44,110.4,"2,0","Eine einseitige Partie, in der Gladbach insbesondere vor der Halbzeit die Glanzlichter setzte.","A one-sided game in which Gladbach set the highlights, especially before half-time.",Marco Rose,Martin Schmidt,"Das waren heute ein, zwei Schritte nach vorne. Wir haben ein sehr gutes Spiel gemacht, hatten gute Ballgewinne, waren sehr effektiv und haben mutig gespielt. Ich will die Dinge nicht überbewerten. Wir haben 16 Punkte, sind Spitzenreiter in einer sehr engen Liga. Aber wir haben noch sehr viel Arbeit vor uns.","So wie in den ersten 20 Minuten kann man sich nicht präsentieren. Wir haben keinen einzigen Zweikampf geführt. Die Qualität von Gladbach hat uns in den Momenten zerlegt. Das war ein Tag, den man in der Art eher selten erlebt. Das waren wieder zwei, drei Schritte zurück. Wir werden alles hinterfragen.","That was a step or two forward today. We played a very good game, had good ball wins, were very effective and played bravely. I don't want to overstate things. We have 16 points and are the front runners in a very close league. But we still have a lot of work to do.",You cannot present yourself like in the first 20 minutes. We haven't fought a single duel. The quality of Gladbach has broken us down in the moments. That was a day that is rarely seen in this way. That was two or three steps back. We will question everything.
"06.10.2019, 15:30",VfL Wolfsburg,1. FC Union Berlin,1,0,13,14,413,390,118,133,71,66,116.11,116.49,"2,5","Technisch und taktisch auf hohem Niveau, zudem spannend bis zum Ende.","Technically and tactically at a high level, and exciting until the end.",Oliver Glasner,Urs Fischer,"Union hat uns heute im System quasi gespiegelt und uns über den ganzen Platz in Zweikämpfe verstrickt. Ich muss meinen Spielern ein großes Kompliment machen, dass sie drei Tage nach dem schweren Spiel in St. Etienne hier heute dagegengehalten haben. Wir sind sehr froh, dass wir dieses schwierige Spiel gewinnen konnten und wir als Zweiter ungeschlagen in die Länderspielpause gehen.","Ich glaube, wir haben heute ein sehr gutes Spiel gemacht. Der einzige Vorwurf, den ich meinen Jungs machen kann, ist die fehlende letzte Konsequenz vor dem Tor. Wir müssen auch mal einen reinhauen, wenn man so viele Torchancen hat. Wir lassen uns aber nicht unterkriegen und werden das nächste Spiel entsprechend vorbereiten.",Union has practically mirrored us in the system today and entangled us in duels all over the place. I have to pay a big compliment to my players for opposing it here today three days after the tough game in St. Etienne. We are very happy that we were able to win this difficult game and that we are going into the international break as second undefeated.,I think we played a very good game today. The only reproach I can make against my lads is that they lack the final consequence in front of goal. We have to give you a punch when you have so many chances to score. But we're not going to let it get us down and we will prepare the next game accordingly.
"06.10.2019, 18:00",Eintracht Frankfurt,Werder Bremen,2,2,25,11,472,311,99,93,79,70,113.01,112.9,"2,0","Viele Chancen in einem offensiven, allerdings sehr einseitigen  Spiel, das ein spektakuläres Finale zu bieten hatte.","Lots of chances in an offensive, albeit very one-sided game that had a spectacular final.",Adolf Hütter,Florian Kohfeldt,"Es war ein tolles Bundesliga-Spiel. Beide Mannschaften haben auf einem schweren, tiefen Platz versucht, nach vorne zu spielen. Ich muss ein Kompliment an meine Mannschaft aussprechen, die nach einem schweren Donnerstagsspiel versucht hat, Power-Fußball zu spielen. In der zweiten Halbzeit habe ich Einbahnstraßen-Fußball gesehen.","Wir wollten ein gutes Fußballspiel sehen, das haben wir heute geschafft. Es war klar, dass Frankfurt die ersten 30 Minuten Vollgas geben wird, darauf waren wir vorbereitet. In der zweiten Halbzeit waren wir etwas zu passiv - daran müssen wir arbeiten. Für uns war das heute ein guter und wichtiger Punkt.","It was a great Bundesliga game. Both teams tried to play forward on a difficult, deep place. I have to compliment my team who tried to play power soccer after a tough Thursday game. I saw one-way football in the second half.","We wanted to see a good football game and we did it today. It was clear that Frankfurt would give full throttle for the first 30 minutes, we were prepared for that. We were a little too passive in the second half - we have to work on that. For us today it was a good and important point."
"18.10.2019, 20:30",Eintracht Frankfurt,Bayer 04 Leverkusen,3,0,10,19,316,591,123,97,61,84,112.63,113.42,"1,5","Unheimlich rasante, unterhaltsame erste Hälfte. Trotz 2:0-Führung folgte ein spannender zweiter Durchgang.","Extremely fast, entertaining first half. Despite a 2-0 lead, an exciting second round followed.",Adolf Hütter,Peter Bosz,"Ich freue mich riesig über den Sieg. Die Grundlage haben wir in den ersten 25 Minuten gelegt, als wir Bayer den Schneid abgekauft und auch guten Fußball gespielt haben. Die erste Halbzeit war sicher unsere beste in dieser Saison. In der zweiten Halbzeit hat man die Klasse von Leverkusen gesehen. Da hatten wir auch die nötige Portion Glück, die man gegen ein Spitzenteam braucht. Wir haben viel Emotionalität in das Spiel gelegt und verdient gewonnen.","Gratulation an Adi und die Eintracht zu einem verdienten Sieg. Wir haben es heute nicht verdient, vor allem, weil unsere ersten 20 Minuten einfach schlecht waren. Bei Ballbesitz waren wir nicht gut genug und ohne Ball noch schlechter. Wenn man dann 0:2 zurückliegt, hat man gesehen, wie schwierig es ist, das Spiel gegen eine Mannschaft wie Frankfurt zu drehen.",I'm really happy about the win. We laid the foundations in the first 25 minutes when we bought Bayer the guts and also played good football. The first half was definitely our best of the season. The Leverkusen class was seen in the second half. We had the necessary amount of luck that you need against a top team. We put a lot of emotion into the game and deservedly won.,"Congratulations to Adi and Eintracht for a well-deserved victory. We didn't deserve it today, mainly because our first 20 minutes were just bad. We weren't good enough when we had the ball and even worse without the ball. When you're 2-0 down, you've seen how difficult it is to turn the game against a team like Frankfurt."
"19.10.2019, 15:30",RB Leipzig,VfL Wolfsburg,1,1,15,13,514,392,128,114,75,71,114.26,113.7,"4,0","Zwar ein taktisch anspruchsvolles und intensives Spiel, fußballerisch aber mit vielen Fehlern und etlichen Längen.","A tactically demanding and intense game, but football-wise with many mistakes and several lengths.",Julian Nagelsmann,Oliver Glasner,"Wir hatten sehr gute erste 60 Minuten. Nach der Führung war es aber sehr schlecht von uns, unglaublich passiv in beide Richtungen, wir hatten keine Umschaltmomente mehr.","Wir sind sehr, sehr froh über den Punkt, den wir noch geholt haben. Aber was richtig Spaß gemacht hat, war, den Jungs beim Fußballspielen zuzusehen. Ich bin hochzufrieden mit der Leistung, die wir gezeigt haben. Leipzig kam in der ersten Halbzeit besser ins Spiel, wir hatten die klareren Chancen. Wir konnten sie lange von unserem Tor fernhalten. Am Ende haben wir einen völlig verdienten Ausgleich erzielt.","We had a very good first 60 minutes. But after the lead it was very bad of us, incredibly passive in both directions, we had no more moments of change.","We are very, very happy about the point we made. But what was really fun was watching the boys play football. I am very happy with the performance we have shown. Leipzig came into play better in the first half, we had clearer chances. We were able to keep them out of our gate for a long time. In the end we achieved a fully deserved compensation."
"19.10.2019, 15:30",Werder Bremen,Hertha BSC,1,1,16,12,546,483,90,84,84,83,119.07,115.98,"3,5","Werder wusste spielerisch zu gefallen, die Intensität der Partie hielt sich jedoch in Grenzen. Gesamtniveau: durchschnittlich.","Werder knew how to please playfully, but the intensity of the game was limited. Overall level: average.",Florian Kohfeldt,Ante Covic,"Fußballerisch haben wir das beste Spiel der Saison gemacht. Wir haben es aber in mehreren Momenten verpasst, das Spiel zu entscheiden. Ich bin enttäuscht, weil es verlorene Punkte sind. Wir hätten das Spiel gewinnen müssen. Zusammengefasst: Das Ergebnis ist sehr enttäuschend, aber wir sind auf dem richtigen Weg.","Wir haben ein sehr spannendes Spiel gesehen. Uns zeichnet im Moment die Ruhe aus, die wir nach einem Rückstand ausstrahlen. Wir können mit dem Punkt gut leben.","In terms of football, we played the best game of the season. We missed deciding the game in several moments. I'm disappointed because it's lost points. We should have won the game. In summary: The result is very disappointing, but we are on the right track.",We saw a very exciting game. At the moment we are characterized by the calm that we exude after falling behind. We can live with the point.
"19.10.2019, 15:30",Fortuna Düsseldorf,1. FSV Mainz 05,1,0,20,7,458,386,80,82,83,79,109.03,107.56,"4,0","Sehr einseitig, zunächst mit vielen Fehlern auf beiden Seiten, dann sorgte allein Fortuna für spielerische Highlights.","Very one-sided, initially with many mistakes on both sides, then Fortuna alone provided playful highlights.",Friedhelm Funkel,Sandro Schwarz,"Wir haben 15 Minuten gebraucht, um zu unserem Spiel zu finden. Aber wir haben es insgesamt über 90 Minuten gut gemacht. Kompliment an meine Mannschaft, dass sie in der zweiten Hälfte nicht die Geduld verloren hat.","Das war ein verdienter Sieg der Fortuna. Ab der 15. Minute haben wir zu wenig die Box bedroht und den Zugriff auf das Spiel verloren. Durch die gelb-rote Karte hat sich das Spiel verändert. In Unterzahl muss man konsequenter verteidigen, um etwas mitzunehmen.",It took us 15 minutes to find our game. But we did it well for over 90 minutes in total. Compliments to my team for not losing patience in the second half.,"That was a deserved victory for Fortuna. From the 15th minute we threatened the box too little and lost access to the game. The yellow-red card changed the game. If you are outnumbered, you have to defend more consistently in order to take something away."
"19.10.2019, 15:30",FC Augsburg,Bayern München,2,2,9,24,204,766,76,73,63,90,119.21,111.47,"2,5","Zwar unterliefen beiden Mannschaften viele Fehler, aufgrund des Spielverlaufs aber blieb die Partie immer spannend.","Although both teams made a lot of mistakes, the game always remained exciting due to the way the game played.",Martin Schmidt,Niko Kovac,"Leidenschaft, Wille, dazu der Torhüter – das war ein sehr, sehr wichtiges Zeichen an die Liga, dass wir noch da sind. Die glücklichere Mannschaft wurde belohnt.","Wir sind enttäuscht. Das Schlimmste, was passiert ist: Niklas Süle hat sich verletzt – und es sieht danach aus, dass er schwer verletzt ist. Was mich maßlos ärgert, ist die Tatsache, dass wir in den entscheidenden Situationen nicht so verteidigen wie ich mir das vorstelle.","Passion, determination and the goalkeeper - that was a very, very important sign to the league that we are still here. The happier team was rewarded.",We are disappointed. The worst thing that happened: Niklas Süle was injured - and it looks like he's seriously injured. What annoys me immensely is the fact that we do not defend in the crucial situations as I imagine.
"19.10.2019, 15:30",1. FC Union Berlin,SC Freiburg,2,0,16,12,346,551,91,114,74,79,124.39,119.57,"3,0",Nach einer temporeichen Anfangsphase bot die Partie spielerisch mittleres Niveau. Für Höhepunkte sorgte nur Union Berlin.,"After a fast-paced initial phase, the game offered a playful medium level. Only Union Berlin provided highlights.",Urs Fischer,Christian Streich,"Es war ein toller Auftritt meiner Mannschaft. Endlich hat sie sich belohnt. Die erste Aktion hatte Signalwirkung. Endlich konnten wir mal 1:0 in Führung gehen, das hat uns eine gewisse Ruhe und Selbstvertrauen gegeben.",Union war uns in vielen Dingen überlegen und hat hochverdient gewonnen. Wir waren nicht aggressiv genug. Die schnelle Führung haben wir ganz schlecht verteidigt. Die vielen langen Bälle haben uns nicht geschmeckt.,"It was a great performance for my team. She has finally paid off. The first action had a signal effect. We were finally able to take a 1-0 lead, which gave us a certain calm and confidence.",Union was superior to us in many ways and has deservedly won. We weren't aggressive enough. We defended the quick lead very poorly. We didn't like the many long balls.
"19.10.2019, 18:30",Borussia Dortmund,Bor. Mönchengladbach,1,0,16,14,484,403,97,96,80,76,115.93,116.56,"2,0","Ein rassiges, temporeiches und bis zum Schluss spannendes Spiel.","A classy, fast-paced and exciting game right to the end.",Lucien Favre,Marco Rose,"Ich denke, es ist ein verdienter Sieg. Gladbach hat am Ende Druck gemacht. Wir hatten aber gute Gelegenheiten.",Wir haben ein sehr ordentliches Spiel über weite Strecken gemacht. Wir sind nach dem Rückstand nochmal richtig gut zurückgekommen. In Dortmund brauchst du eine Topleistung und das nötige Quäntchen.,"I think it's a deserved win. In the end, Gladbach put pressure on it. But we had good opportunities.",We played a very decent game over long stretches. We came back really well after falling behind. In Dortmund you need a top performance and the necessary ounce.
